OBJECTID	DD_MM_YYY	TIME	LOCATION	LAT	LON	DEPTH	MAG	EVALMODE	TYPE
916	17-3-2009 0:00:00	7:26	Noordlaren	53.119999999999997	6.647000000000000	3	0.900000000000000	manual	ind
917	18-3-2009 0:00:00	11:16	Noordlaren	53.119999999999997	6.653000000000000	3	0.900000000000000	manual	ind
918	18-3-2009 0:00:00	1:55	Noordlaren	53.119000000000000	6.650000000000000	3	0.900000000000000	manual	ind
919	14-4-2009 0:00:00	20:52	Het Zandt	53.357999999999997	6.780000000000000	3	0.900000000000000	manual	ind
920	8-5-2009 0:00:00	20:52	Kropswolde	53.142000000000003	6.715000000000000	3	0.900000000000000	manual	ind
921	1-6-2009 0:00:00	11:45	Siddeburen	53.229999999999997	6.878000000000000	3	0.900000000000000	manual	ind
922	19-11-2009 0:00:00	10:04	Assen	52.972000000000001	6.588000000000000	3	0.900000000000000	manual	ind
923	21-5-2010 0:00:00	4:19	Tjuchem	53.280999999999999	6.870000000000000	3	0.900000000000000	manual	ind
924	26-5-2010 0:00:00	1:40	Hellum	53.234999999999999	6.833000000000000	3	0.900000000000000	manual	ind
925	6-10-2010 0:00:00	23:02	Slochteren	53.218000000000004	6.775000000000000	3	0.900000000000000	manual	ind
926	19-3-2011 0:00:00	10:33	Nieuwe Pekela	53.066000000000003	6.933000000000000	3	0.900000000000000	manual	ind
927	12-4-2011 0:00:00	11:31	Gieterveen	53.034999999999997	6.838000000000000	3	0.900000000000000	manual	ind
928	13-4-2011 0:00:00	17:02	Overschild	53.287999999999997	6.800000000000000	3	0.900000000000000	manual	ind
929	8-5-2011 0:00:00	6:28	Overschild	53.277999999999999	6.802000000000000	3	0.900000000000000	manual	ind
930	19-5-2011 0:00:00	23:02	Eems-Dollard (nabij Eemshaven)	53.421999999999997	6.893000000000000	3	0.900000000000000	manual	ind
931	23-5-2011 0:00:00	14:09	Zuidbroek	53.155000000000001	6.818000000000000	3	0.900000000000000	manual	ind
932	1-8-2011 0:00:00	4:48	Het Zandt	53.368000000000002	6.798000000000000	3	0.900000000000000	manual	ind
933	22-9-2011 0:00:00	15:21	Assen	52.969000000000001	6.580000000000000	3	0.900000000000000	manual	ind
934	15-11-2011 0:00:00	20:24	Ekehaar	52.953000000000003	6.592000000000000	3	0.900000000000000	manual	ind
935	20-12-2011 0:00:00	7:40	Tripscompagnie	53.145000000000003	6.817000000000000	3	0.900000000000000	manual	ind
936	28-1-2012 0:00:00	6:14	Zeerijp	53.348999999999997	6.757000000000000	3	0.900000000000000	manual	ind
937	1-2-2012 0:00:00	11:31	Sappemeer	53.155999999999999	6.803000000000000	3	0.900000000000000	manual	ind
938	4-3-2012 0:00:00	3:21	Groningen	53.241000000000000	6.633000000000000	3	0.900000000000000	manual	ind
939	18-3-2012 0:00:00	21:50	Meedhuizen	53.302999999999997	6.902000000000000	3	0.900000000000000	manual	ind
940	14-4-2012 0:00:00	8:52	Waddenzee (nabij Uithuizen)	53.487000000000002	6.695000000000000	3	0.900000000000000	manual	ind
941	11-5-2012 0:00:00	18:14	Delfzijl	53.331000000000003	6.885000000000000	3	0.900000000000000	manual	ind
942	13-5-2012 0:00:00	12:43	Appingedam	53.298000000000002	6.835000000000000	3	0.900000000000000	manual	ind
943	17-5-2012 0:00:00	0:57	Hellum	53.247999999999998	6.852000000000000	3	0.900000000000000	manual	ind
944	8-6-2012 0:00:00	3:36	Kolham	53.183000000000000	6.760000000000000	3	0.900000000000000	manual	ind
945	10-7-2012 0:00:00	0:43	Lettelbert	53.195999999999998	6.403000000000000	3	0.900000000000000	manual	ind
946	19-7-2012 0:00:00	12:28	Sappemeer	53.177000000000000	6.802000000000000	3	0.900000000000000	manual	ind
947	28-8-2012 0:00:00	23:02	Appingedam	53.308000000000000	6.835000000000000	3	0.900000000000000	manual	ind
948	23-9-2012 0:00:00	9:21	Middelstum	53.345999999999997	6.645000000000000	3	0.900000000000000	manual	ind
949	13-10-2012 0:00:00	5:45	Steendam	53.279000000000003	6.850000000000000	3	0.900000000000000	manual	ind
950	14-11-2012 0:00:00	21:50	Steendam	53.277999999999999	6.838000000000000	3	0.900000000000000	manual	ind
951	30-11-2012 0:00:00	1:40	Steendam	53.267000000000003	6.845000000000000	3	0.900000000000000	manual	ind
952	5-1-2013 0:00:00	10:48	Appingedam	53.305999999999997	6.823000000000000	3	0.900000000000000	manual	ind
953	12-1-2013 0:00:00	17:45	Holwierde	53.344999999999999	6.862000000000000	3	0.900000000000000	manual	ind
954	12-1-2013 0:00:00	12:57	Tjuchem	53.273000000000003	6.850000000000000	3	0.900000000000000	manual	ind
955	4-2-2013 0:00:00	20:52	Slochteren	53.201999999999998	6.790000000000000	3	0.900000000000000	manual	ind
956	2-3-2013 0:00:00	23:16	Westerwijtwerd	53.335000000000001	6.648000000000000	3	0.900000000000000	manual	ind
957	29-3-2013 0:00:00	18:28	Scharmer	53.232999999999997	6.717000000000000	3	0.900000000000000	manual	ind
958	15-4-2013 0:00:00	17:02	Garsthuizen	53.375000000000000	6.740000000000000	3	0.900000000000000	manual	ind
959	1-5-2013 0:00:00	10:33	Groningen	53.244999999999997	6.637000000000000	3	0.900000000000000	manual	ind
960	25-5-2013 0:00:00	6:14	Usquert	53.411000000000001	6.610000000000000	3	0.900000000000000	manual	ind
961	5-6-2013 0:00:00	5:45	Groningen	53.243000000000002	6.637000000000000	3	0.900000000000000	manual	ind
962	3-7-2013 0:00:00	20:52	Toornwerd	53.354999999999997	6.637000000000000	3	0.900000000000000	manual	ind
963	13-7-2013 0:00:00	9:21	Appingedam	53.332000000000001	6.870000000000000	3	0.900000000000000	manual	ind
964	26-7-2013 0:00:00	5:16	Groningen	53.243000000000002	6.638000000000000	3	0.900000000000000	manual	ind
965	7-8-2013 0:00:00	19:26	Schildwolde	53.262999999999998	6.803000000000000	3	0.900000000000000	manual	ind
966	21-8-2013 0:00:00	2:24	Overschild	53.277999999999999	6.793000000000000	3	0.900000000000000	manual	ind
967	18-9-2013 0:00:00	17:31	Appingedam	53.292000000000002	6.830000000000000	3	0.900000000000000	manual	ind
968	2-10-2013 0:00:00	22:33	Borgsweer	53.301000000000002	7.013000000000000	3	0.900000000000000	manual	ind
969	12-1-2014 0:00:00	3:50	Garrelsweer	53.295000000000002	6.770000000000000	3	0.900000000000000	manual	ind
970	5-2-2014 0:00:00	2:38	Schildwolde	53.250000000000000	6.787000000000000	3	0.900000000000000	manual	ind
971	10-3-2014 0:00:00	1:12	Zeerijp	53.350999999999999	6.768000000000000	3	0.900000000000000	manual	ind
972	6-7-2014 0:00:00	13:55	Haren	53.185000000000002	6.618000000000000	3	0.900000000000000	manual	ind
973	22-7-2014 0:00:00	12:14	Siddeburen	53.249000000000002	6.862000000000000	3	0.900000000000000	manual	ind
974	16-11-2014 0:00:00	10:48	Siddeburen	53.228000000000002	6.863000000000000	3	0.900000000000000	manual	ind
975	3-12-2014 0:00:00	7:26	Noordbroek	53.189999999999998	6.832000000000000	3	0.900000000000000	manual	ind
976	2-2-2015 0:00:00	18:14	Overschild	53.268000000000001	6.743000000000000	3	0.900000000000000	manual	ind
977	10-2-2015 0:00:00	1:55	Loppersum	53.348999999999997	6.728000000000000	3	0.900000000000000	manual	ind
978	15-4-2015 0:00:00	15:36	Appingedam	53.305999999999997	6.885000000000000	3	0.900000000000000	manual	ind
979	11-8-2015 0:00:00	21:21	Scharmer	53.204999999999998	6.729000000000000	3	0.900000000000000	manual	ind
980	30-10-2015 0:00:00	6:57	Meedhuizen	53.289999999999999	6.925000000000000	3	0.900000000000000	manual	ind
981	15-11-2015 0:00:00	16:48	Zeerijp	53.356999999999999	6.743000000000000	3	0.900000000000000	manual	ind
982	17-2-2016 0:00:00	18:57	Nieuwolda	53.244000000000000	6.953000000000000	3	0.900000000000000	manual	ind
983	4-3-2016 0:00:00	7:12	Eppenhuizen	53.372000000000000	6.685000000000000	3	0.900000000000000	manual	ind
984	11-3-2016 0:00:00	19:12	Noordbroek	53.198000000000000	6.833000000000000	3	0.900000000000000	manual	ind
985	26-7-2016 0:00:00	9:36	Tjuchem	53.277000000000001	6.907000000000000	3	0.900000000000000	manual	ind
986	27-9-2016 0:00:00	2:09	Groningen	53.244000000000000	6.616000000000000	3	0.900000000000000	manual	ind
987	8-11-2016 0:00:00	18:57	Eenum	53.329000000000001	6.794000000000000	3	0.900000000000000	manual	ind
988	27-11-2016 0:00:00	16:48	Krewerd	53.354999999999997	6.849000000000000	3	0.900000000000000	manual	ind
989	3-1-2017 0:00:00	7:12	Meedhuizen	53.277000000000001	6.946000000000000	3	0.900000000000000	manual	ind
990	19-1-2017 0:00:00	14:24	Wirdum	53.326999999999998	6.774000000000000	3	0.900000000000000	manual	ind
991	4-2-2017 0:00:00	21:21	Garsthuizen	53.371000000000002	6.739000000000000	3	0.900000000000000	manual	ind
992	6-2-2017 0:00:00	18:57	Sappemeer	53.143000000000001	6.810000000000000	3	0.900000000000000	manual	ind
993	14-2-2017 0:00:00	4:48	Zandeweer	53.378000000000000	6.672000000000000	3	0.900000000000000	manual	ind
994	28-2-2017 0:00:00	9:21	Wirdum	53.320000000000000	6.782000000000000	3	0.900000000000000	manual	ind
995	17-5-2017 0:00:00	9:21	Appingedam	53.304000000000002	6.835000000000000	3	0.900000000000000	manual	ind
996	27-7-1993 0:00:00	1:40	Oosterwijtwerd	53.335999999999999	6.808000000000000	3	0.800000000000000	manual	ind
997	24-3-1994 0:00:00	19:12	Farmsum	53.316000000000003	6.962000000000000	3	0.800000000000000	manual	ind
998	10-5-1994 0:00:00	23:16	Schildwolde	53.225999999999999	6.835000000000000	3	0.800000000000000	manual	ind
999	12-3-1996 0:00:00	16:19	Zeegse	53.072000000000003	6.653000000000000	3	0.800000000000000	manual	ind
1000	3-7-1996 0:00:00	3:50	Eexterveen	53.052999999999997	6.803000000000000	3	0.800000000000000	manual	ind
1001	17-4-1997 0:00:00	21:36	Roswinkel	52.834000000000003	7.053000000000000	2	0.800000000000000	manual	ind
1002	4-5-1997 0:00:00	20:24	Hoogezand	53.143999999999998	6.737000000000000	3	0.800000000000000	manual	ind
1003	20-10-1998 0:00:00	0:00	Deurze	52.973999999999997	6.607000000000000	3	0.800000000000000	manual	ind
1004	27-3-2000 0:00:00	0:43	Roswinkel	52.835000000000001	7.045000000000000	2	0.800000000000000	manual	ind
1005	26-2-2001 0:00:00	7:26	Wildervank	53.072000000000003	6.822000000000000	3	0.800000000000000	manual	ind
1006	10-10-2001 0:00:00	5:45	Slochteren	53.240000000000002	6.763000000000000	3	0.800000000000000	manual	ind
1007	18-12-2002 0:00:00	3:36	Zuidbroek	53.174999999999997	6.847000000000000	3	0.800000000000000	manual	ind
1008	12-2-2003 0:00:00	0:28	Hellum	53.262000000000000	6.812000000000000	3	0.800000000000000	manual	ind
1009	14-5-2003 0:00:00	21:50	Siddeburen	53.253999999999998	6.865000000000000	3	0.800000000000000	manual	ind
1010	14-5-2003 0:00:00	12:28	Hellum	53.256999999999998	6.847000000000000	3	0.800000000000000	manual	ind
1011	31-5-2003 0:00:00	17:31	Siddeburen	53.247000000000000	6.875000000000000	3	0.800000000000000	manual	ind
1012	29-5-2004 0:00:00	6:28	Winsum	53.308000000000000	6.508000000000000	3	0.800000000000000	manual	ind
1013	16-12-2004 0:00:00	4:48	Harkstede	53.231000000000002	6.652000000000000	3	0.800000000000000	manual	ind
1014	22-4-2005 0:00:00	16:04	Appingedam	53.334000000000003	6.858000000000000	3	0.800000000000000	manual	ind
1015	25-7-2005 0:00:00	23:31	Scharmer	53.212000000000003	6.712000000000000	3	0.800000000000000	manual	ind
1016	8-6-2006 0:00:00	9:07	Lageland	53.240000000000002	6.690000000000000	3	0.800000000000000	manual	ind
1017	22-2-2009 0:00:00	15:36	Noordlaren	53.118000000000002	6.647000000000000	3	0.800000000000000	manual	ind
1018	5-3-2009 0:00:00	14:52	Noordlaren	53.119000000000000	6.647000000000000	3	0.800000000000000	manual	ind
1019	12-3-2009 0:00:00	14:52	Noordlaren	53.116999999999997	6.647000000000000	3	0.800000000000000	manual	ind
1020	17-3-2009 0:00:00	18:57	Noordlaren	53.119000000000000	6.652000000000000	3	0.800000000000000	manual	ind
1021	4-7-2010 0:00:00	17:16	Schildwolde	53.250999999999998	6.800000000000000	3	0.800000000000000	manual	ind
1022	14-3-2011 0:00:00	22:04	Sappemeer	53.176000000000002	6.812000000000000	3	0.800000000000000	manual	ind
1023	20-4-2011 0:00:00	16:04	Veendam	53.082999999999998	6.902000000000000	3	0.800000000000000	manual	ind
1024	5-5-2011 0:00:00	1:26	Scheemda	53.173999999999999	6.932000000000000	3	0.800000000000000	manual	ind
1025	18-5-2011 0:00:00	12:14	Wirdum	53.320000000000000	6.770000000000000	3	0.800000000000000	manual	ind
1026	2-6-2011 0:00:00	3:21	Overschild	53.274000000000001	6.822000000000000	3	0.800000000000000	manual	ind
1027	4-9-2011 0:00:00	2:52	Stedum	53.316000000000003	6.678000000000000	3	0.800000000000000	manual	ind
1028	6-5-2012 0:00:00	2:38	Overschild	53.273000000000003	6.823000000000000	3	0.800000000000000	manual	ind
1029	10-5-2012 0:00:00	10:33	Siddeburen	53.247000000000000	6.878000000000000	3	0.800000000000000	manual	ind
1030	15-5-2012 0:00:00	17:16	Siddeburen	53.249000000000002	6.893000000000000	3	0.800000000000000	manual	ind
1031	22-6-2012 0:00:00	21:36	Ten Post	53.289999999999999	6.753000000000000	3	0.800000000000000	manual	ind
1032	7-7-2012 0:00:00	1:55	Overschild	53.289000000000001	6.800000000000000	3	0.800000000000000	manual	ind
1033	25-7-2012 0:00:00	1:12	Overschild	53.292999999999999	6.823000000000000	3	0.800000000000000	manual	ind
1034	8-8-2012 0:00:00	3:21	Harkstede	53.210999999999999	6.670000000000000	3	0.800000000000000	manual	ind
1035	17-8-2012 0:00:00	11:02	Siddeburen	53.238000000000000	6.898000000000000	3	0.800000000000000	manual	ind
1036	11-1-2013 0:00:00	4:19	Siddeburen	53.265000000000001	6.852000000000000	3	0.800000000000000	manual	ind
1037	16-2-2013 0:00:00	9:50	Eems-Dollard (nabij Farmsum)	53.328000000000003	6.993000000000000	3	0.800000000000000	manual	ind
1038	16-2-2013 0:00:00	5:31	Steendam	53.252000000000002	6.833000000000000	3	0.800000000000000	manual	ind
1039	13-3-2013 0:00:00	12:57	Overschild	53.284999999999997	6.830000000000000	3	0.800000000000000	manual	ind
1040	29-4-2013 0:00:00	3:21	Harkstede	53.228999999999999	6.660000000000000	3	0.800000000000000	manual	ind
1041	19-5-2013 0:00:00	1:12	Appingedam	53.299999999999997	6.858000000000000	3	0.800000000000000	manual	ind
1042	30-6-2013 0:00:00	7:55	Schildwolde	53.226999999999997	6.818000000000000	3	0.800000000000000	manual	ind
1043	30-6-2013 0:00:00	5:45	Garrelsweer	53.317000000000000	6.758000000000000	3	0.800000000000000	manual	ind
1044	11-2-2014 0:00:00	0:57	Meedhuizen	53.293999999999997	6.953000000000000	3	0.800000000000000	manual	ind
1045	17-2-2014 0:00:00	2:24	Ten Post	53.304000000000002	6.742000000000000	3	0.800000000000000	manual	ind
1046	4-3-2014 0:00:00	8:09	Wildervank	53.082999999999998	6.828000000000000	3	0.800000000000000	manual	ind
1047	4-3-2014 0:00:00	1:26	Wildervank	53.085000000000001	6.828000000000000	3	0.800000000000000	manual	ind
1048	14-3-2014 0:00:00	3:07	Groningen	53.210999999999999	6.652000000000000	3	0.800000000000000	manual	ind
1049	12-6-2014 0:00:00	3:07	Kolham	53.191000000000003	6.752000000000000	3	0.800000000000000	manual	ind
1050	25-8-2014 0:00:00	15:36	Slochteren	53.229999999999997	6.782000000000000	3	0.800000000000000	manual	ind
1051	30-12-2014 0:00:00	10:33	Slochteren	53.238999999999997	6.753000000000000	3	0.800000000000000	manual	ind
1052	31-1-2015 0:00:00	15:36	Sappemeer	53.171999999999997	6.792000000000000	3	0.800000000000000	manual	ind
1053	13-2-2015 0:00:00	6:28	Overschild	53.280999999999999	6.830000000000000	3	0.800000000000000	manual	ind
1054	22-2-2015 0:00:00	4:48	Siddeburen	53.264000000000003	6.855000000000000	3	0.800000000000000	manual	ind
1055	24-2-2015 0:00:00	0:14	Schildwolde	53.237000000000002	6.820000000000000	3	0.800000000000000	manual	ind
1056	15-4-2015 0:00:00	11:02	Siddeburen	53.231000000000002	6.872000000000000	3	0.800000000000000	manual	ind
1057	22-4-2015 0:00:00	19:26	Slochteren	53.220999999999997	6.803000000000000	3	0.800000000000000	manual	ind
1058	10-6-2015 0:00:00	12:00	Westeremden	53.344999999999999	6.713000000000000	3	0.800000000000000	manual	ind
1059	10-6-2015 0:00:00	21:21	Eppenhuizen	53.372000000000000	6.677000000000000	3	0.800000000000000	manual	ind
1060	16-7-2015 0:00:00	19:12	Overschild	53.295000000000002	6.817000000000000	3	0.800000000000000	manual	ind
1061	7-8-2015 0:00:00	4:48	Loppersum	53.338999999999999	6.759000000000000	3	0.800000000000000	manual	ind
1062	28-8-2015 0:00:00	0:00	Meedhuizen	53.293999999999997	6.942000000000000	3	0.800000000000000	manual	ind
1063	10-9-2015 0:00:00	16:33	Startenhuizen Lopp	53.372000000000000	6.713000000000000	3	0.800000000000000	manual	ind
1064	29-10-2015 0:00:00	9:36	Farmsum	53.279000000000003	6.958000000000000	3	0.800000000000000	manual	ind
1065	8-12-2015 0:00:00	7:12	Huizinge	53.335999999999999	6.670000000000000	3	0.800000000000000	manual	ind
1066	28-7-2016 0:00:00	2:24	Hellum	53.250000000000000	6.824000000000000	3	0.800000000000000	manual	ind
1067	24-8-2016 0:00:00	9:36	Meedhuizen	53.305000000000000	6.903000000000000	3	0.800000000000000	manual	ind
1068	9-9-2016 0:00:00	7:12	Oosterwijtwerd	53.337000000000003	6.811000000000000	3	0.800000000000000	manual	ind
1069	5-11-2016 0:00:00	19:12	Wagenborgen	53.265999999999998	6.940000000000000	3	0.800000000000000	manual	ind
1070	2-12-2016 0:00:00	0:00	Appingedam	53.317000000000000	6.869000000000000	3	0.800000000000000	manual	ind
1071	4-2-2017 0:00:00	19:12	Kantens	53.368000000000002	6.657000000000000	3	0.800000000000000	manual	ind
1072	14-2-2017 0:00:00	2:09	Garsthuizen	53.371000000000002	6.718000000000000	3	0.800000000000000	manual	ind
1073	23-8-1993 0:00:00	16:33	Appingedam	53.332000000000001	6.848000000000000	3	0.700000000000000	manual	ind
1074	26-4-1995 0:00:00	15:21	Zuidlaren	53.084000000000003	6.668000000000000	3	0.700000000000000	manual	ind
1075	7-6-1996 0:00:00	19:40	Wildervank	53.082000000000001	6.832000000000000	3	0.700000000000000	manual	ind
1076	14-1-1997 0:00:00	14:52	Ekehaar	52.942999999999998	6.577000000000000	3	0.700000000000000	manual	ind
1077	31-1-1998 0:00:00	6:14	Overschild	53.235999999999997	6.745000000000000	3	0.700000000000000	manual	ind
1078	21-5-1999 0:00:00	20:38	Sappemeer	53.164000000000001	6.815000000000000	3	0.700000000000000	manual	ind
1079	11-8-1999 0:00:00	23:02	Westeremden	53.345999999999997	6.702000000000000	3	0.700000000000000	manual	ind
1080	11-12-2001 0:00:00	14:52	Slochteren	53.216999999999999	6.788000000000000	3	0.700000000000000	manual	ind
1081	28-2-2003 0:00:00	4:33	Loppersum	53.354999999999997	6.730000000000000	3	0.700000000000000	manual	ind
1082	6-4-2003 0:00:00	8:52	Froombosch	53.206000000000003	6.763000000000000	3	0.700000000000000	manual	ind
1083	16-4-2003 0:00:00	12:43	Overschild	53.280999999999999	6.775000000000000	3	0.700000000000000	manual	ind
1084	6-6-2003 0:00:00	11:16	Harkstede	53.225000000000001	6.682000000000000	3	0.700000000000000	manual	ind
1085	25-8-2003 0:00:00	0:00	Kiel-Windeweer	53.107999999999997	6.792000000000000	3	0.700000000000000	manual	ind
1086	29-3-2007 0:00:00	6:00	Schipborg	53.067999999999998	6.693000000000000	3	0.700000000000000	manual	ind
1087	1-4-2007 0:00:00	7:26	Harkstede	53.229999999999997	6.690000000000000	3	0.700000000000000	manual	ind
1088	10-12-2007 0:00:00	20:24	Sauwerd	53.296999999999997	6.535000000000000	3	0.700000000000000	manual	ind
1089	10-11-2008 0:00:00	21:36	Oud Annerveen	53.082999999999998	6.763000000000000	3	0.700000000000000	manual	ind
1090	17-3-2009 0:00:00	9:50	Noordlaren	53.119999999999997	6.650000000000000	3	0.700000000000000	manual	ind
1091	17-3-2009 0:00:00	7:40	Noordlaren	53.119999999999997	6.650000000000000	3	0.700000000000000	manual	ind
1092	19-8-2009 0:00:00	3:07	Groningen	53.231000000000002	6.632000000000000	3	0.700000000000000	manual	ind
1093	25-12-2009 0:00:00	4:04	Woudbloem	53.226999999999997	6.750000000000000	3	0.700000000000000	manual	ind
1094	6-11-2011 0:00:00	12:00	Harkstede	53.225999999999999	6.682000000000000	3	0.700000000000000	manual	ind
1095	13-4-2012 0:00:00	12:43	Hellum	53.261000000000003	6.838000000000000	3	0.700000000000000	manual	ind
1096	2-6-2012 0:00:00	22:33	Sappemeer	53.183999999999997	6.817000000000000	3	0.700000000000000	manual	ind
1097	7-7-2012 0:00:00	20:24	Loppersum	53.331000000000003	6.773000000000000	3	0.700000000000000	manual	ind
1098	1-8-2012 0:00:00	3:21	Oosterwijtwerd	53.332999999999998	6.800000000000000	3	0.700000000000000	manual	ind
1099	23-8-2012 0:00:00	17:45	Appingedam	53.299999999999997	6.833000000000000	3	0.700000000000000	manual	ind
1100	30-9-2012 0:00:00	21:36	Grolloo	52.939000000000000	6.620000000000000	3	0.700000000000000	manual	ind
1101	30-10-2012 0:00:00	20:24	Garrelsweer	53.296999999999997	6.763000000000000	3	0.700000000000000	manual	ind
1102	18-11-2012 0:00:00	4:48	Tjuchem	53.271999999999998	6.890000000000000	3	0.700000000000000	manual	ind
1103	18-2-2013 0:00:00	4:04	Zeerijp	53.348999999999997	6.782000000000000	3	0.700000000000000	manual	ind
1104	21-2-2013 0:00:00	10:33	Zeerijp	53.363999999999997	6.753000000000000	3	0.700000000000000	manual	ind
1105	6-3-2013 0:00:00	19:55	Alkmaar	52.646000000000001	4.713000000000000	2	0.700000000000000	manual	ind
1106	30-4-2013 0:00:00	12:43	Woltersum	53.274000000000001	6.735000000000000	3	0.700000000000000	manual	ind
1107	2-5-2013 0:00:00	2:38	Eenum	53.335000000000001	6.793000000000000	3	0.700000000000000	manual	ind
1108	5-6-2013 0:00:00	0:14	Garrelsweer	53.292000000000002	6.780000000000000	3	0.700000000000000	manual	ind
1109	8-6-2013 0:00:00	16:04	Harkstede	53.209000000000003	6.702000000000000	3	0.700000000000000	manual	ind
1110	14-6-2013 0:00:00	23:45	Appingedam	53.319000000000003	6.833000000000000	3	0.700000000000000	manual	ind
1111	18-6-2013 0:00:00	16:33	Scharmer	53.229999999999997	6.720000000000000	3	0.700000000000000	manual	ind
1112	30-6-2013 0:00:00	7:26	Loppersum	53.326000000000001	6.753000000000000	3	0.700000000000000	manual	ind
1113	21-7-2013 0:00:00	6:14	Garrelsweer	53.286999999999999	6.778000000000000	3	0.700000000000000	manual	ind
1114	30-7-2013 0:00:00	12:57	Schildwolde	53.215000000000003	6.828000000000000	3	0.700000000000000	manual	ind
1115	31-3-2014 0:00:00	15:36	Lageland	53.238000000000000	6.672000000000000	3	0.700000000000000	manual	ind
1116	29-6-2014 0:00:00	2:52	Slochteren	53.213000000000001	6.822000000000000	3	0.700000000000000	manual	ind
1117	15-7-2014 0:00:00	3:36	Slochteren	53.215000000000003	6.827000000000000	3	0.700000000000000	manual	ind
1118	14-3-2015 0:00:00	17:31	Onnen	53.165999999999997	6.667000000000000	3	0.700000000000000	manual	ind
1119	6-4-2015 0:00:00	11:31	Harkstede	53.216000000000001	6.662000000000000	3	0.700000000000000	manual	ind
1120	2-6-2015 0:00:00	21:21	Appingedam	53.313000000000002	6.834000000000000	3	0.700000000000000	manual	ind
1121	18-7-2015 0:00:00	16:33	Siddeburen	53.268000000000001	6.865000000000000	3	0.700000000000000	manual	ind
1122	30-7-2015 0:00:00	9:21	Froombosch	53.183999999999997	6.772000000000000	3	0.700000000000000	manual	ind
1123	24-10-2015 0:00:00	0:00	Noordbroek	53.216999999999999	6.881000000000000	3	0.700000000000000	manual	ind
1124	9-11-2015 0:00:00	0:00	Nieuwolda	53.249000000000002	6.952000000000000	3	0.700000000000000	manual	ind
1125	18-2-2016 0:00:00	12:00	Winneweer	53.310000000000002	6.738000000000000	3	0.700000000000000	manual	ind
1126	20-2-2016 0:00:00	18:57	Toornwerd	53.354999999999997	6.627000000000000	3	0.700000000000000	manual	ind
1127	25-3-2016 0:00:00	4:48	Garmerwolde	53.244000000000000	6.645000000000000	3	0.700000000000000	manual	ind
1128	31-3-2016 0:00:00	6:57	Zuidwolde	53.268000000000001	6.624000000000000	3	0.700000000000000	manual	ind
1129	13-4-2016 0:00:00	21:21	Farmsum	53.271999999999998	6.958000000000000	3	0.700000000000000	manual	ind
1130	6-5-2016 0:00:00	14:24	Westeremden	53.341999999999999	6.694000000000000	3	0.700000000000000	manual	ind
1131	22-6-2016 0:00:00	4:33	Oosterwijtwerd	53.344000000000001	6.811000000000000	3	0.700000000000000	manual	ind
1132	14-8-2016 0:00:00	21:21	Oostwold Gem Oldambt	53.234000000000002	7.019000000000000	3	0.700000000000000	manual	ind
1133	10-11-2016 0:00:00	14:24	Siddeburen	53.238999999999997	6.874000000000000	3	0.700000000000000	manual	ind
1134	22-11-2016 0:00:00	16:33	Bedum	53.298999999999999	6.577000000000000	3	0.700000000000000	manual	ind
1135	17-1-2017 0:00:00	7:12	Hellum	53.247999999999998	6.839000000000000	3	0.700000000000000	manual	ind
1136	27-1-2017 0:00:00	16:33	Zuidbroek	53.155999999999999	6.851000000000000	3	0.700000000000000	manual	ind
1137	28-2-1994 0:00:00	14:09	Garsthuizen	53.369999999999997	6.720000000000000	3	0.600000000000000	manual	ind
1138	1-4-1996 0:00:00	4:33	Amen	52.939999999999998	6.608000000000000	3	0.600000000000000	manual	ind
1139	24-1-1997 0:00:00	12:57	Zuidlaren	53.079000000000001	6.678000000000000	3	0.600000000000000	manual	ind
1140	23-8-1997 0:00:00	12:43	Eexterveen	53.063000000000002	6.813000000000000	3	0.600000000000000	manual	ind
1141	10-1-2000 0:00:00	11:02	Schipborg	53.076999999999998	6.655000000000000	3	0.600000000000000	manual	ind
1142	6-9-2002 0:00:00	12:00	Borgercompagnie	53.112000000000002	6.842000000000000	3	0.600000000000000	manual	ind
1143	22-9-2002 0:00:00	10:19	Schipborg	53.055999999999997	6.680000000000000	3	0.600000000000000	manual	ind
1144	23-5-2003 0:00:00	20:38	Wildervank	53.084000000000003	6.823000000000000	3	0.600000000000000	manual	ind
1145	25-11-2004 0:00:00	10:19	Froombosch	53.194000000000003	6.772000000000000	3	0.600000000000000	manual	ind
1146	18-2-2005 0:00:00	20:52	Zuidlaren	53.081000000000003	6.673000000000000	3	0.600000000000000	manual	ind
1147	4-2-2007 0:00:00	3:50	Middelstum	53.345999999999997	6.658000000000000	3	0.600000000000000	manual	ind
1148	12-3-2009 0:00:00	6:14	Noordlaren	53.116999999999997	6.645000000000000	3	0.600000000000000	manual	ind
1149	12-3-2009 0:00:00	18:57	Noordlaren	53.116999999999997	6.647000000000000	3	0.600000000000000	manual	ind
1150	17-3-2009 0:00:00	6:14	Noordlaren	53.119000000000000	6.645000000000000	3	0.600000000000000	manual	ind
1151	18-3-2009 0:00:00	18:28	Noordlaren	53.119999999999997	6.652000000000000	3	0.600000000000000	manual	ind
1152	20-3-2009 0:00:00	19:40	Noordlaren	53.118000000000002	6.645000000000000	3	0.600000000000000	manual	ind
1153	20-3-2009 0:00:00	11:02	Noordlaren	53.119999999999997	6.648000000000000	3	0.600000000000000	manual	ind
